"country","year","Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)","Real interest rate (%)","Deposit interest rate (%)","Lending interest rate (%)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","iso3c","iso2c","adminregion","incomeLevel"
"Armenia",1998,8.6724863238516,10.6984977562983,34.1346115887574,24.9358333333333,48.485,9.39999961853027,9.39999961853027,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",1999,0.648245760470397,0.0538040809325366,38.7736674369924,27.3491666666667,38.8483333333333,11.1999998092651,11.1999998092651,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2007,4.40736089644519,4.2778755387818,12.6947444611314,6.25430323671206,17.5156853679268,9.8100004196167,9.8100004196167,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2008,8.94995335353386,5.98956236068734,10.4349146525184,6.62801860934559,17.0494827336028,22.9699993133545,14.3929996490479,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2009,3.40676682683799,2.49725307891563,15.8708814402684,8.65292863099265,18.7644705946022,18.4400005340576,18.4400005340576,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2010,8.17636138473956,7.76871548067652,10.6076357898925,8.95025892533692,19.2004283143122,19.0100002288818,19.0100002288818,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2011,7.6500080785929,4.28154999826118,12.9197578932998,9.2480433144904,17.7544737854169,18.4400005340576,18.4400005340576,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2012,2.55802007757907,5.34580441814725,11.2811932906832,9.56911001362681,17.2300682381835,17.2999992370605,17.2999992370605,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2013,5.78966778544654,3.36682464224465,12.2168430436348,10.1602652886801,15.9949873679769,16.1800003051758,16.1800003051758,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2014,2.98130868933673,2.30918242990974,13.7812486601176,10.4257850294385,16.4086652627089,17.5,17.5,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2015,3.73169119261695,1.21390990471085,16.1800096730379,14.1481591743434,17.5903303177529,18.2600002288818,18.2600002288818,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2016,-1.40360755900906,0.268575076501392,17.0423595080455,11.6156571999545,17.3567061146333,17.6200008392334,17.6200008392334,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2017,0.969553268816231,2.15064189848613,11.9973399575166,9.01333497947312,14.4060016758329,17.7000007629395,17.7000007629395,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2018,2.52023382001631,2.78770951425761,9.73397739946579,8.66373059436086,12.793041927804,18.9699993133545,18.9699993133545,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2019,1.44344660770702,1.06562263923419,10.9595785635957,8.48695110316131,12.1419889531682,18.2999992370605,18.2999992370605,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Armenia",2020,1.21143577838465,2.02254113416835,9.40704011582428,8.11789155473093,11.6198425058429,18.1800003051758,21.2059993743896,"ARM","AM","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",1998,-0.772697886033187,-0.965134766133588,21.0179866625552,13.46,19.85,1.12999999523163,10,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",1999,-8.52517000536062,2.16214330452551,16.9546071260239,12.08,19.4833333333333,16.25,10.8999996185303,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2000,1.80500303704358,12.49277344827,6.36757336981937,12.8991666666667,19.6558333333333,11.7799997329712,11.7799997329712,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2001,1.54719590152278,2.51500997873335,16.7690793359589,8.45833333333333,19.7058333333333,10.9099998474121,10.9099998474121,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2002,2.77116471998268,4.21438616378032,12.6244059518584,8.65916666666667,17.3708333333333,10.039999961853,10.039999961853,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2003,2.23386492967051,6.9614651158669,7.94230103486082,9.54333333333333,15.4566666666667,9.17000007629395,9.17000007629395,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2004,6.70893042797785,9.2519655783619,5.92029112464695,9.18166666666667,15.72,7.98999977111816,7.98999977111816,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2005,9.67950731917054,14.7234965538356,2.00903637766661,8.52,17.0283333333333,7.26000022888184,7.26000022888184,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2006,8.32892482863207,11.3012191438311,5.89581519410153,10.5808333333333,17.8633333333333,6.61999988555908,6.61999988555908,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2007,16.6997549618245,21.0293286105984,-1.56862415007965,11.5566666666667,19.1308333333333,6.32999992370605,6.32999992370605,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2008,20.8490871772713,27.7774594260758,-6.27259256998514,12.2241666666667,19.7625,5.8600001335144,5.8600001335144,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2009,1.45704835970323,-18.84495708766,47.9010574811929,12.1958333333333,20.0291666666667,5.73999977111816,5.73999977111816,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2010,5.72687224669606,13.5458167330678,6.30070175438591,11.64,20.7,5.63000011444092,5.63000011444092,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2011,7.85833333333332,22.5243613092431,-2.88597952123588,10.8741666666667,18.9883333333333,5.42000007629395,5.42000007629395,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2012,1.06621339720313,2.88293299905827,15.0296068390824,10.215,18.3458333333333,5.19000005722046,5.19000005722046,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2013,2.41571745279411,0.445064411765756,17.6862205149359,9.89166666666667,18.21,4.96999979019165,4.96999979019165,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2014,1.3734418153318,-1.28499572615965,19.3916779591656,9.17166666666667,17.8575,4.90999984741211,4.90999984741211,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2015,4.02768573742728,-8.84969250599654,28.9454417632096,8.99833333333333,17.5341666666667,4.96000003814697,4.96000003814697,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2016,12.4433748584372,14.6714003926806,1.48583371041894,7.73289026685328,16.3752267159245,5,5,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2017,12.9359184187334,16.1724002396697,0.318578043981862,8.42833333333333,16.5425,4.96000003814697,5,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2018,2.26854690374005,12.1848769569654,4.69176997750507,10.2758333333333,17.4483333333333,4.94000005722046,4.90000009536743,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2019,2.61057182799216,-0.241307861812473,17.5649085415696,9.69416666666667,17.2812151745262,4.84999990463257,4.84999990463257,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Azerbaijan",2020,2.75980947008126,-7.58212302574306,26.7917042231463,8.69070698083209,17.1782012225111,7.15999984741211,6.46299982070923,"AZE","AZ","Europe & Central Asia (excluding high income)","Upper middle income"
"Bangladesh",1991,6.35736412278233,2.72953199600757,11.7189873517609,13.6634499396864,14.7683928571429,2.20000004768372,2.20000004768372,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",1996,2.37712902953225,19.1432131119403,-5.16455192975118,8.25948934459188,12.99,2.50999999046326,2.50999999046326,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2000,2.20825620937534,3.44665934960476,8.99820323722306,8.68666666666667,12.755,3.26999998092651,3.26999998092651,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2003,5.66870773441478,5.81581664836699,5.88445427995391,7.11,12.0425,4.32000017166138,4.32000017166138,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2005,7.04661816222037,4.58636070468232,5.7642691214207,5.53416666666667,10.615,4.25,4.25,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2006,6.76526117054756,5.87593581535381,5.46699380434047,5.985,11.6641666666667,3.58999991416931,3.58999991416931,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2009,5.42347236174678,6.76435468601684,6.14653832728063,7.81416666666667,13.3266666666667,5,5,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2010,8.12667639169919,7.14466302500276,4.73612357199703,7.21083333333333,12.2191666666667,3.38000011444092,3.38000011444092,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2013,7.53040640913171,7.17495342672294,5.98869390785292,11.7216666666667,13.5933333333333,4.42999982833862,4.42999982833862,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2016,5.5135257269299,6.72785241008975,3.44925356731803,6.19916666666667,10.4091666666667,4.34999990463257,4.34999990463257,"BGD","BD","South Asia","Lower middle income"
"Bangladesh",2017,5.70207015717245,6.27869284538703,3.06863687094598,5.60583333333333,9.54,4.36999988555908,4.36999988555908,"BGD","BD","South Asia","Lower middle income"
"Belarus",1993,1190.22923349187,1058.71449703356,-85.1883271988588,65.075,71.625,1.39999997615814,8.5,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",1994,2221.01656992039,1945.74860568567,-87.8528574180936,89.6,148.5,2.09999990463257,12.8000001907349,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",1995,709.346032118606,661.504076806102,-63.8872583383395,100.816666666667,175,2.90000009536743,17.7000007629395,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",1996,52.7120767531954,53.7143273126729,5.60715853319798,32.3583333333333,62.3333333333333,4,24.3999996185303,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",1997,63.9373663357479,71.6495748144239,-23.215656000026,15.6416666666667,31.8,2.79999995231628,17.1000003814697,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",1998,72.8697170535353,76.5804463289103,-28.0828260960878,14.3333333333333,26.9916666666667,2.29999995231628,14,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",1999,293.678750889773,316.793435140463,-63.7610255027735,23.8,51.0416666666667,2.09999990463257,12.8000001907349,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2000,168.620235850933,185.290760695763,-41.2295490194762,37.55,67.6666666666667,2.09999990463257,12.2620000839233,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2001,61.1349331618477,79.5345725430335,-18.1401862688928,34.175,46.9666666666667,2.29999995231628,11.5539999008179,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2002,42.5375481348794,44.8937388712672,-5.52846907004783,26.85,36.8833333333333,3,10.9069995880127,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2003,28.3978399133474,30.6853215032258,-5.13471706389011,17.4416666666667,23.975,3.09999990463257,10.3240003585815,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2004,18.1082424937646,22.6751224510943,-4.70086273609388,12.7166666666667,16.9083333333333,1.89999997615814,9.81999969482422,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2005,10.3388794457932,18.9721606003942,-6.39967134213386,9.23333333333333,11.3583333333333,1.5,9.0629997253418,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2006,6.99712903535588,10.7486156433181,-1.72187161489496,7.68333333333333,8.84166666666667,1.20000004768372,8.39999961853027,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2007,8.42675273505308,12.8727022949597,-3.80756569797442,8.30833333333333,8.575,1,7.6729998588562,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2008,14.8378764828254,21.2135361716466,-10.4472953859825,8.525,8.55,0.800000011920929,7.03200006484985,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2009,12.9456563410401,9.25866183752915,2.21157583465924,10.6833333333333,11.675,6.09999990463257,6.09999990463257,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2011,53.2286983118173,71.0388216125352,-33.5969466292931,13.3083333333333,13.575,0.600000023841858,6.16599988937378,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2012,59.2197360232519,75.2773691739957,-31.8270993969285,22.3,19.4916666666667,0.5,6.05100011825562,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2013,18.3122610377873,21.2572956110887,-1.7516160714714,20.2583333333333,19.1333333333333,0.5,6.00600004196167,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2014,18.1195543526734,18.1051561194206,0.538935443768887,18.5833333333333,18.7416666666667,0.5,5.99399995803833,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2015,13.5344897649734,16.0224937778596,1.77624138938043,19.9083333333333,18.0833333333333,1,5.84000015258789,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2016,11.8365807653497,8.34191705022138,5.59163351980418,14.6416666666667,14.4,5.84000015258789,5.84000015258789,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2017,6.0318372517779,8.6231474042701,0.953355741211775,6.99910913085967,9.65871241633364,5.65000009536743,5.65000009536743,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2018,4.87230220550689,12.1392299761097,-3.07064409440835,5.92083333333333,8.69583333333333,4.76000022888184,4.76000022888184,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2019,5.59815595039851,8.62673264496581,0.365104131101659,6.5075,9.02333333333333,4.15999984741211,4.15999984741211,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Belarus",2020,5.54814357456511,10.1007626445438,-0.970259078034369,6.60833333333333,9.0325,4.05000019073486,4.76800012588501,"BLR","BY","Europe & Central Asia (excluding high income)","Upper middle income"
"Benin",2010,2.20783532536522,0.880885670477909,4.19549019095698,8.38666666666667,5.11333333333333,1.03999996185303,1.03999996185303,"BEN","BJ","Sub-Saharan Africa (excluding high income)","Lower middle income"
"Benin",2011,2.70423907747279,3.73308304042652,1.46803081679031,8.50083333333333,5.25591666666667,2.65000009536743,2.65000009536743,"BEN","BJ","Sub-Saharan Africa (excluding high income)","Lower middle income"
"Benin",2018,0.644803622440778,0.670442105313796,6.05231396684005,5.39333333333333,6.76333333333333,1.47000002861023,1.47000002861023,"BEN","BJ","Sub-Saharan Africa (excluding high income)","Lower middle income"
"Bhutan",1998,10.5770205861475,10.6962672047732,4.791248096393,8.25,16,1.39999997615814,1.39999997615814,"BTN","BT","South Asia","Lower middle income"
"Bhutan",1999,6.77732942039609,6.17025886010222,9.25846959914656,8.25,16,1.39999997615814,1.39999997615814,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2001,3.4104046242774,5.35877604494213,9.96157227305643,7.8125,15.8541666666667,1.89999997615814,1.89999997615814,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2003,1.56615240766715,3.06614826186514,11.7607497151611,6.04166666666667,15.1875,1.79999995231628,1.79999995231628,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2004,-18.1086301300715,3.7049448772667,10.891529942088,4.5,15,2.49000000953674,2.49000000953674,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2005,5.31151306345109,5.90277545415026,8.11803515911804,4.5,14.5,3.09999990463257,3.09999990463257,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2006,5.00045438022542,5.41986093448811,8.13901573143215,4.5,14,3.13000011444092,3.13000011444092,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2007,5.15611138758462,2.95344121131068,10.7296644567872,4.5,14,3.70000004768372,3.70000004768372,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2009,4.36112219119803,4.75628604966502,8.58536923127558,2,13.75,3.96000003814697,3.96000003814697,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2010,7.03638316073019,5.85431123190199,7.61646393135749,2.20833333333333,13.9166666666667,3.3199999332428,3.3199999332428,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2011,8.84898569946802,8.5102991107692,5.05915192771409,4.5,14,3.23000001907349,3.23000001907349,"BTN","BT","South Asia","Lower middle income"
"Bhutan",2012,10.919656944683,9.17992969984938,4.41479520402849,4.79166666666667,14,2.04999995231628,2.04999995231628,"BTN","BT","South Asia","Lower middle income"
